id,title,poet_id,content,year,genre
251,屐步访鲁望不遇,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
252,馆娃宫怀古,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
253,春夕陪崔谏议樱桃园序,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
254,春夕酒醒,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
255,松江早春,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
256,奉和1,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
257,奉和2,41,皮陆唱和，皮日休有《寄题罗浮轩辕先生所居》，陆龟蒙和之。本年夏秋，皮日休临别吴中之际，陆龟蒙将两年左右唱和诗集集合成编，为《松陵集》十卷，以为纪念。皮日休为作《松陵集序》，阐述其诗歌见解，叙其与陆龟蒙之唱和大致经历，序中有论当代诗人李商隐、温庭筠者，颇有说。集中多次韵长篇，又有离合、叠韵、回文、双声及县名、药名等类诗作，陆龟蒙将其归入杂体诗卷，皮日休撰《杂体诗序》，记述诸类诗之缘起。,871,诗
258,《贺顾云侍御府主与子弟奏官》、《顾云侍御出二子请诗因遗一绝》,42,宦游至扬州,882,诗
259,《维扬逢诗友张乔》,42,宦游至扬州,882,诗
260,《维扬春日再遇孙侍郎》,42,宦游至扬州,882,诗
261,《维扬冬末寄幕中二从事》（江上数株桑枣树）,42,宦游至扬州,882,诗
262,《淮上渔者》,43,东游至扬州，有诗,866,诗
263,《赠徐安宜》,44,春至初夏，在安宜。有诗,739,诗
264,《寄淮南友人》,44,有诗寄淮南友人,739,诗
265,《白田马上闻莺》,44,在安宜，有诗,739,诗
266,《与梦得同登棲灵塔》,45,与刘禹锡同登棲灵塔，有诗。,826,诗
267,《梦苏州水阁寄冯侍御》,45,梦苏州水阁寄冯侍御，有诗。,826,诗
268,《宿东溪怀王屋李隐者》,45,一度居王屋山，与山中李隐者友善。,735,诗
269,与王二十一员外涯游枋口柳溪,46,本年春，与王涯同游距洛阳不远之地济源，至当地名胜枋口柳溪游览，有诗,813,诗
270,济源春,46,春，至枋口踏春游赏，纪游而作,813,诗
271,济源寒食七首,46,春，至枋口踏春游赏，纪游而作,813,诗
272,游枋口二首,46,春，至枋口踏春游赏，纪游而作,813,诗
273,《灵都观李道士》,46,疑于本年春与王建由河北南下洛阳，途经王屋山，访灵都观并赠诗该观道士,786,诗
274,《济源上枉舒员外两篇因酬六韵》,46,本年有诗。,832,诗
275,《天坛上境》,47,游王屋山天坛，有诗。,804,诗
276,《天坛归》,47,游王屋山天坛，有诗。,804,诗
277,《封书》（鶴臺南望白雲關）,47,游王屋山天坛，有诗。,804,诗
278,《幽栖》,47,游王屋山天坛，有诗。,804,诗
279,至端州驿见杜五审言沈三佺期阎五朝隐王二无竞题壁慨然成咏,47,南贬途中至端州驿见杜审言沈佺期等人题壁慨然成咏,705,诗
280,端州别袁侍御,47,流钦州途中，经端州，别流端州之袁守一，有诗,711,诗
281,峡山寺赋并序,48,遇赦北归途中，经端州，访零羊峡口峡山寺，作峡山寺赋,706,赋
282,《端州别高六戬》,49,冬贬钦州南行至端州，与同贬司礼丞高戬分别时，有诗,703,诗
283,《还至端州驿前与高六别处》,49,本年春，奉诏北还，至端州驿前，有诗怀已故友人高戬,705,诗
284,中元夜看月,49,离蜀南游，在广东多地均留有遗迹,858,诗
285,入泷州江,49,南贬溯西江入康州端溪县，转入罗定江赴泷州，有诗伤怀,705,诗
286,发端州初入西江,49,流钦州途中，发端州，初入西江，有诗,711,诗
287,《朱槿花》,49,秋抵端州，观木槿花有诗,824,诗
288,《江亭》,49,在端州，有诗,824,诗
289,《红蕉花》,49,在端州，有诗,824,诗
290,《端州亭江得家书二首》,49,在端州，有诗,824,诗
291,《闻猨》,49,在端州，有诗,824,诗
292,《涉沅潇》,49,在端州，有诗,824,诗
293,《逾岭峤止荒陬抵高要》,49,在端州，有诗,824,诗
294,《在端州知家累以九月九日发衡州因寄》,49,在端州，有诗,824,诗
295,《西陵峡》,50,"秋冬,沿嘉陵江、长江,过三峡出蜀.再由江陵北上襄阳、南阳归洛阳.经三峡时有诗",688,诗
296,《江路忆郡》,50,使蜀途中沿长江而下江中作诗,694,诗
297,《渡荆门送别》,50,至荆门山，有诗,725,诗
298,《荆门浮舟望蜀江》,50,至荆门山，有诗,725,诗
299,《秋下荆门》,50,秋，于荆门山东下，有诗,725,诗
300,《江行寄远》,50,赴江东途中，有诗寄蜀中友人,725,诗
301,《上三峡》,50,流放途中，入三峡，有诗,758,诗
302,《南流夜郎寄内》,50,流放夜郎，途中有诗寄内,759,诗
303,《春夜峡州田侍御长史津亭留宴》,50,至峡州，泊船于春夜，有田侍御长史出津亭留宴，并同赋诗。,768,诗
304,《大历三年春，白帝城放船出瞿塘峡，久居夔府，将适江陵，漂泊有诗，凡四十韵》,50,总述正月二月放舟出峡情事。,768,诗
305,祭崔相公文,50,春，返回淮南，途经硖州，过丞相萧华旅 （木+亲）有文祭祀之,763,文
306,《重阳日至峡道》,50,北返途经峡州，有诗纪行,794,诗
307,《渡西陵十六韵》,50,渡西陵，作诗，姑系于此,833,诗
308,《十年三月三十日别微之于灃上十四年三月十一日夜遇微之于峡中停舟夷陵三宿而别》,50,时元稹离通州赴虢州长史任，此日，元白相遇于黄牛峡口石洞中，停船夷陵，置酒赋诗，三日而别。,819,诗
309,《三游洞序》,50,时元稹离通州赴虢州长史任，此日，元白相遇于黄牛峡口石洞中，停船夷陵，置酒赋诗，三日而别。,819,文
310,《黄草峡听柔之琴二首》,50,赴任途中，此日与白居易相遇于峡州之夷陵，相话三宿而别，有诗。,819,诗
311,《书剑》,50,赴任途中，此日与白居易相遇于峡州之夷陵，相话三宿而别，有诗。,819,诗
312,《三游洞诗》,50,赴任途中，此日与白居易相遇于峡州之夷陵，相话三宿而别，有诗。,819,诗
313,《酬知退》,50,赴任途中，此日与白居易相遇于峡州之夷陵，相话三宿而别，有诗。,819,诗
314,黔中罢职过陕州题田使君北楼,50,频在黔州任上仅数月，是年东归，过陕州，有诗,855,诗
315,《三峡闻猿》,50,夏成汭兵败死，贯休遂西入蜀，途经三峡，有诗,903,诗
316,《谒巫山庙》,50,秋间在鄂，旋至巫峡，谒巫山庙，有诗,890,诗
317,《钟陵夜阑作》,50,秋间在鄂，旋至巫峡，钟陵夜阑有诗,890,诗
318,《峡中尝茶》,50,三月寒食节前，在西陵峡尝小江园新茶，有诗,889,诗
319,《倦客》,50,旋即取峡道出蜀回京。在峡道中，有诗,891,诗
320,《夷陵夜泊》,51,经过峡州,880,未知
321,《度荆门望楚》,52,出蜀赴京途中，舟过荆门山，有诗写景述怀,679,诗
322,《感遇 其二十七》,52,服阕返都，过峡州宜都，回望巫山，怀古楚国，有诗,694,诗
323,《宿空舲峡青树村浦》,52,落第返乡途中，宿长江空舲峡青树村，有诗叙悲思,682,诗
324,《发白狗峡次黄牛峡却望忠州》,52,发白狗峡，次黄牛峡，途中有诗。,820,诗
325,《登临沮楼》,53,春，巡县至当阳，有登临沮楼诗,739,诗
326,《诮卢戡与予数约游三寺戡独沈醉而不行》,53,游度门寺。游三寺后，有诗诮卢戡。,811,诗
327,《游三寺回呈上府主严司空时因寻寺道出当阳县奉命覆视县去囚牵于游行不暇详究故以诗自诮尔》,53,游三寺后有诗呈于严绶。吕温卒于衡州，年四十。,811,诗
328,《玉泉道中作》,53,元稹赴襄阳拜谒，途中经玉泉寺，有诗。,812,诗
329,《度门寺》,53,南返江陵，途中经度门寺，有诗。,813,诗
330,《过昭君村故宅》,53,经过峡州,881,未知
331,潮州刺史谢上表,53,三月二十五日抵达潮州任所，即上表谢恩，认罪同时亦有乞恩之意,819,文
332,答柳柳州食虾蟆,53,在潮州刺史任上。柳宗元在贬所柳州有食蛤蟆诗寄来。韩愈作诗以答,819,诗
333,潮州请置乡校牒,53,夏，在潮州刺史任上。因潮州人未知学，作牒文请置乡校州学，令进士赵德教之,819,文
334,鳄鱼文,53,夏，在潮州刺史任上。因潮州人多患于鳄鱼，韩愈戏作文驱之,819,文
335,潮州祭神文五首,53,夏秋，在潮州刺史任上。作一系列祭神文，关心民治生产,819,文
336,贺册尊号表,53,七月，在潮州刺史任上。上表皇帝，贺册尊号,819,文
337,潮州谢孔大夫状,53,八月，在潮州刺史任上，作状谢广州刺史孔戣。孔七月曾遣人赠钱贻书慰问韩愈,819,文
338,唐故中散大夫少府监胡良公墓神道碑,53,在潮州刺史任上。本年，受请为胡良公撰写神道碑文,819,文
339,琴操十首并序·将归操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
340,琴操十首并序·猗兰操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
341,琴操十首并序·龟山操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
342,琴操十首并序·越裳操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
343,琴操十首并序·拘幽操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
344,琴操十首并序·岐山操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
345,琴操十首并序·履霜操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
346,琴操十首并序·雉朝飞操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
347,琴操十首并序·别鹄操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
348,琴操十首并序·残形操,53,抵潮州之后，忧思深远，借古圣贤以自写性情，作《琴操》十首,819,诗
349,量移袁州张韶州端公以诗相贺因酬之,53,在潮州。十二月左右，得知蒙赦，量移袁州。韶州张蒙有诗相贺，韩愈作诗以酬答之,819,诗
350,别赵子,53,十二月左右，在潮州。量移袁州，曾邀潮州学子赵德同行，赵谢绝，韩作诗别之,819,诗
351,与路鹄秀才序,53,约于本年，作《与鹄秀才序》,819,文
352,与大颠书,53,十二月，离潮州。过灵山寺，别大颠禅师，留衣而去,819,文
353,《舌箴》,53,夏，李德裕在潮州，作《舌箴》,848,文
354,《谪迁岭南道中作》,53,李德裕被贬崖州司户参军，途中，作《谪迁岭南道中作》,848,诗
355,《到恶溪夜泊芦岛》,53,李德裕被贬崖州司户参军，路恶溪，作《到恶溪夜泊芦岛》,848,诗
356,《临涣裴明府席遇张十一房六》,53,浮舟临涣，拜会裴明府，与诗酒之会,729,诗
357,《秋夜与刘砀山泛宴喜亭池》,53,与刘砀山泛宴喜亭池，有诗,744,诗
358,赠张徐州莫辞酒,53,在符离。作诗赠徐州刺史张建封，有责张不参与征讨吴少诚寇唐州之意,799,诗
359,此日足可惜一首赠张籍,53,四月，在徐州符离。张籍东归经符离谒韩愈，月余辞去，韩惜别之，作诗以送之,799,诗
360,赠太傅董公行状,53,五月，在徐州符离。为董晋撰写行状,799,文
361,赠族侄,53,本年，在徐州符离。有族侄来访，赠之诗,799,诗
362,《乱后过流沟寺》,53,本年乱后过徐州流沟寺，有诗。,800,诗
363,《埇桥旧业》,53,经埇桥，有诗。,824,诗
364,《却入泗口》,54,赴任洛阳途中，入泗口，有诗,835,未知
365,《答泗州开元寺僧澄观书》,54,北归至泗州，开元寺僧澄观以修寺作大钟成，书乞李翱钟铭刻石，李翱辞以书信,799,文
366,《让宪部尚书表》,55,行次武当，授宪部尚书，有让表,757,文
367,《画松》,55,秋，赴淅阳山，有诗。安氏卒于江陵。,814,诗
368,《淅上重阳》,56,图避乱至淅川、郧乡一带，有诗,895,诗
369,《客中重九》,56,图避乱至淅川、郧乡一带，有诗,895,诗
370,《绝麟集》,56,图在淅川编撰己作为《绝麟集》,902,未知
